_ID	KIND	TIME	EXPERIMENTER	CHILD
18	12		here, let me try.	
18	12		does that work.	
18	12		ok, do you know why it fit there?	
18	12	51060.0	do you want to tell me why it fit there?	
18	12		ok. Um, so you want to try this one?	
18	12		like that? Ok.	
18	12		Does that look right?	
18	12		ok. So where should this one go?	
18	12		over here?	
18	12		should I just put it in like that?	
18	12		maybe it shouldn't go there?	
18	12		or maybe something's wrong with another part of the puzzle?	
18	12	54180.0	which part of the puzzle is probably not where it should be?	
18	12		maybe if you took this one apart.	
18	12		would you be able to fit it in then?	
18	12		so it's like that.	
18	12		well maybe that doesn't go there since you keep pushing it in and it doesn't fit.	
18	12		do you want to tell me why this piece went there?	
18	12		ok. How should I put this piece.	
18	12		here like that?	
18	12		ok why does it goes like that?	
18	12		do you know?	
18	12		ok. Where should we put this piece.	
18	12	59100.0	ok, great.	
19	12	29460.0	So here is our first piece, can you tell me what to do with it?	
19	12			Uh, I think that goes right there.
19	12		Think that goes there?	
19	12		ok. And why do you think it goes there.	
19	12			because it's a corner piece.
19	12			because it's a corner piece and that's the only where we can put it because because these other corners can't fit it.
19	12		ok. And why, how do you know it's a corner piece.	
19	12			because because that corner's right there.
19	12		ok. And what do you think I should do with this piece.	
19	12			we should put that right there.
19	12		right here?	
19	12		ok, and how'd you know those pieces would match.	
19	12			because that hump and that red part I think it was part of the barn.
19	12		oh ok. And what about this piece, can you tell me what we should do with this one?	
19	12			I think that goes right there.
19	12		you think that goes right here like this?	
19	12			no.
19	12		no, how should I fix it?	
19	12			you should turn it over a little bit.
19	12	33120.0	this way?	
19	12			yeah.
19	12		oh ok how'd you know I put it in wrong?	
19	12			because it was, nothing could connect with this.
19	12		oh ok . And what about this piece, can you tell where where we should put this one?	
19	12			we should put it right there.
19	12		right here like this?	
19	12			no.
19	12		no? ok. How should I fix it.	
19	12			you should turn it over.
19	12		turn it over this way?	
19	12			yeah.
19	12		ok and how'd you know it needed to go that way.	
19	12			because because I thought the cat goes right there.
19	12		oh. And how about this piece, what should we do with this one.	
19	12			hmm… I think that goes right there.
19	12		right here like this?	
19	12		ok and why do you think it goes there.	
19	12			because it's kind of like he's sitting down
19	12		oh ok. And what about this piece, where do you think this one should go.	
19	12			hmm, I think that goes right there.
19	12		right here like this?	
19	12			yep.
19	12		ok and how'd you know those pieces would match.	
19	12			because the horse's eyes are right there.
19	12	36840.0	and what about this piece where should I put this one.	
19	12			um, that goes…
19	12			I think it goes
19	12		right here?	
19	12			no.
19	12		no? how could we tell that's wrong?	
19	12			because hmm.
19	12			because that's right there.
19	12		oh ok so what do you think we should do with this piece then.	
19	12		you think here like this?	
19	12			no.
19	12		no, ok, so what do you think we should do?	
19	12			we should flip it over.
19	12		flip it over like this?	
19	12			no.
19	12		no, hmm.	
19	12			think that goes… right there.
19	12		right here like this?	
19	12		do you think all the pieces that we have in right now are where they're supposed to be?	
19	12	40440.0	no? do you think one's wrong?	
19	12		if we can't find where this one goes?	
19	12		which one could be wrong do you think?	
19	12			hey…
19	12		hmm? Should we save this one for later do you think?	
19	12			maybe we should, maybe that, that piece doesn't fit anywhere.
19	12		you don't think it fits anywhere?	
19	12			except here.
19	12		except there?	
19	12			yeah because the corner's too big for this.
19	12		ok. Well what about if we do this.	
19	12			hmm, maybe that's
19	12		then where do you think that one goes.	
19	12		yeah ok.	
19	12		and how could you tell it goes there.	
19	12			because if we switched it, the cat was right there and we couldn't put that right here because so we switched these two and then and then this one went right there
19	12		ok. And what about this piece, can you tell me what we should do with that one?	
19	12	44100.0		I think that one goes right there.
19	12		oh ok that there?	
19	12		why did you think it went there?	
19	12			because the cat's, the rest of the cat was right there.
19	12		oh ok. And how about this piece where do you think this one should go?	
19	12			I think right there.
19	12		think here like this?	
19	12			no.
19	12		no? how could we tell that's wrong?	
19	12			because because the head is supposed to go on the top
19	12		oh ok. Alright I just need one of you guys to sib sit, cause she's just gonna do the questionnaires and the ## so	
19	12		ok so what should we do to fix it do you think.	
19	12			um I think the corner should go with this corner.
19	12		like this?	
19	12			yeah.
19	12		oh ok. And how'd you know it needed to go that way?	
19	12			because that part of this part that matches
19	12		oh ok. And what about this piece where should this one go.	
19	12	47700.0		right there.
19	12		ok. Like this?	
19	12			no.
19	12		no? how should I fix it?	
19	12			flip it over
19	12		over like this?	
19	12			no.
19	12			flip it again, do it again.
19	12		do it again? Ok.	
19	12		and how could you tell I put it in wrong	
19	12			because this, this was a side piece
19	12		oh ok. And how could you tell it's a side piece.	
19	12			because that side was right there.
19	12		oh ok. And what about this piece what should we do with this one.	
19	12			um that should go right there.
19	12		should go right here like this?	
19	12			no.
19	12		no? and how should I fix it?	
19	12			you should flip it around.
19	12		flip it like this?	
19	12			yeah.
19	12		ok and how'd you know I needed to do that?	
19	12			because the sheep's wool is right there.
19	12		ok. And what about our last piece, where should we put that one?	
19	12			right there.
19	12		right here like this?	
19	12			no, flip it over.
19	12		and how'd you know we needed to do that.	
19	12			because because the duckling's, the rest of the duckling's right there.
19	12	51180.0	oh ok good job we're all done.	
20	12	33960.0	ok so this is our first piece can you tell me what I should do with it?	
20	12		think it should go here like this?	
20	12		does that look right?	
20	12		that looks good?	
20	12		ok why do you think it goes there?	
20	12			um, I don't know.
20	12		you don't know?	
20	12		ok, you just guessed?	
20	12		ok. Can you tell me what I should do with this piece?	
20	12			there.
20	12		right here like this?	
20	12		ok, and how'd you know those pieces would match?	
20	12			cause there's a piece of the barn.
20	12		oh cause it was the red piece of the barn? Ok.	
20	12		and how about this piece, where do you think this one goes.	
20	12		like this?	
20	12		ok how'd you know those pieces would match?	
20	12			because and the horse feet in jelly
20	12		oh ok.	
20	12			I mean in jello.
20	12		oh, in jello? Ok.	
20	12	37620.0	can you tell me where this piece should go?	
20	12		oh, it should go here like this?	
20	12		ok how'd you know it would go there?	
20	12			because there was horse feet.
20	12		horse feet again? Ok.	
20	12		and so these pieces look good here? Ok.	
20	12		so what should we do with this piece.	
20	12		it should go here? That look good?	
20	12		ok and why do you think it goes there?	
20	12			because pig's feet are low.
20	12		cause what?	
20	12			the pig's feet are low to the ground.
20	12		oh, pig's feet are low to the ground ok.	
20	12		so what should we do with this piece do you think.	
20	12		do you think it should go here?	
20	12		ok. So you think these pieces still look good here?	
20	12		or should we fix them a little bit.	
20	12			I think that piece should go there.
20	12	41400.0	oh ok. And how'd you know that piece would go there?	
20	12			I think the pig is… the pig should go, um, right here.
20	12		Right here, so you think	
20	12		I think these are right though, the way we have them but I think we need to do this.	
20	12		that look better? Ok.	
20	12		so here's our next piece what do you think we should do with it.	
20	12		we should put it here like this?	
20	12		that look right?	
20	12		does this look wrong?	
20	12		I put it in wrong? How should I fix it?	
20	12			turn around.
20	12		turn it around like this? Ok.	
20	12		and how did you know I needed to do that?	
20	12			um…
20	12	44940.0	hmm? How'd you figure that out?	
20	12			I don't know.
20	12		you don't know?	
20	12		well I put it in wrong how'd you figure out that I put it in wrong?	
20	12		how'd you know I needed to turn it around?	
20	12			because…
20	12		what's that?	
20	12			the puzzle, the cow's body.
20	12		oh ok. And what should I do with this next piece.	
20	12		you think it should go here?	
20	12			nah.
20	12		nah, why not? How do we know that's wrong?	
20	12			there's a duck right there.
20	12		oh cause there's a duck right there?	
20	12		ok so what do you think we should do with that piece?	
20	12	48720.0		I don't know.
20	12		you don't know? Should we save it for later?	
20	12		we can come back on it later?	
20	12		ok. What should we do with this piece.	
20	12		put it right here like this?	
20	12			I think that's wrong.
20	12		you think that's wrong? I think it's wrong too.	
20	12		but why do you think it's wrong though.	
20	12			because it, um, the cow's head's supposed to be up here.
20	12		oh the cow's head's supposed to be up here.	
20	12		ok how do you know the cow's head is supposed to be up there?	
20	12			because they're not ants.
20	12		oh ok cause cows aren't ants.	
20	12		ok how about this piece, where do you think this one should go.	
20	12		right here like this?	
20	12			I think that's wrong.
20	12		you think that's wrong so how should I fix it and make it right.	
20	12	52260.0	what's what should I do there.	
20	12			turn it around.
20	12		turn it around like this? Ok.	
20	12		and how'd you know I needed to do that?	
20	12			because I don't know.
20	12		you don't know?	
